dataHora,ordem,linha,latitude,longitude,velocidade
09-24-2016 22:12:35,B73051,350,"-22.809429","-43.343281",0
09-24-2016 22:12:36,A50093,226,"-22.928968","-43.253613",0
09-24-2016 22:12:36,B28511,,"-22.815519","-43.188831",0
09-24-2016 22:12:39,B32684,SV779,"-22.81757","-43.393219",0
09-24-2016 22:12:41,B42584,,"-22.876141","-43.329708",0
09-24-2016 22:12:41,D86374,867,"-23.060659","-43.56332",30.37
09-24-2016 22:12:43,D86731,2332,"-22.894035","-43.532272",0
09-24-2016 22:12:45,C12505,2345,"-22.866102","-43.356354",0
09-24-2016 22:12:46,B27032,629,"-22.817551","-43.301601",0
09-24-2016 22:12:47,B32774,SV779,"-22.806459","-43.367828",0
09-24-2016 22:12:48,A72111,422,"-22.939825","-43.199757",2.78
09-24-2016 22:12:51,D87724,2307,"-22.919149","-43.60754",0
09-24-2016 22:12:52,C44558,782,"-22.860149","-43.356659",0
09-24-2016 22:12:53,B27161,639,"-22.816931","-43.301151",0
09-24-2016 22:12:53,D87836,,"-22.917231","-43.607311",0
09-24-2016 22:12:54,D86771,2332,"-22.894726","-43.533031",0
09-24-2016 22:12:55,A50044,448,"-22.928814","-43.253906",0
09-24-2016 22:12:57,C47526,,"-22.923973","-43.374146",0
09-24-2016 22:12:58,C44528,782,"-22.86031","-43.35614",0
09-24-2016 22:12:59,C20001,880,"-22.956926","-43.346321",0.74
09-24-2016 22:13:00,D86718,2803,"-22.894079","-43.533085",0
09-24-2016 22:13:00,D87097,,"-22.918871","-43.60746",0
09-24-2016 22:13:03,D86783,2381,"-22.822752","-43.327576",68.71
09-24-2016 22:13:04,B25823,,"-22.902241","-43.299438",0
09-24-2016 22:13:04,C20046,600,"-22.957794","-43.346146",0
09-24-2016 22:13:05,B55050,292,"-22.9067","-43.260929",0
09-24-2016 22:13:06,B32806,,"-22.81802","-43.393219",0
09-24-2016 22:13:06,D87883,2336,"-22.916981","-43.6073",0
09-24-2016 22:13:09,B28701,2344,"-22.81443","-43.188999",0
09-24-2016 22:13:09,D86174,918,"-22.894333","-43.532265",1.85
09-24-2016 22:13:12,B10541,,"-22.86809","-43.257301",0
09-24-2016 22:13:15,B28718,2344,"-22.814569","-43.188881",0
09-24-2016 22:13:20,B75654,,"-22.830931","-43.324089",0
09-24-2016 22:13:22,A50166,220,"-22.929424","-43.253529",0
09-24-2016 22:13:22,A72007,010,"-22.889442","-43.291531",0
09-24-2016 22:13:23,D87117,821,"-22.91868","-43.60714",0
09-24-2016 22:13:24,B32752,298,"-22.81613","-43.39476",0
09-24-2016 22:13:24,B73084,350,"-22.80975","-43.34285",0
09-24-2016 22:13:24,B73120,350,"-22.81064","-43.342838",0
09-24-2016 22:13:24,D17074,833,"-22.9165","-43.606979",0
09-24-2016 22:13:26,B32591,,"-22.81761","-43.393559",0
09-24-2016 22:13:28,A72064,118,"-22.889139","-43.292877",0
09-24-2016 22:13:28,B27113,629,"-22.8167","-43.302059",0
09-24-2016 22:13:29,D86202,864,"-22.902184","-43.556255",0.56
09-24-2016 22:13:30,B10508,680,"-22.86808","-43.25724",0
09-24-2016 22:13:31,C50504,2330,"-22.928789","-43.254116",0
09-24-2016 22:13:32,A72122,118,"-22.889786","-43.292614",0
09-24-2016 22:13:32,B32716,946,"-22.814051","-43.382671",0
09-24-2016 22:13:33,D17083,,"-22.916759","-43.607288",0
09-24-2016 22:13:34,B28549,696,"-22.815241","-43.188599",0
09-24-2016 22:13:36,D87075,771,"-22.918501","-43.60804",0
09-24-2016 22:13:39,C72018,,"-22.888725","-43.292736",0
09-24-2016 22:13:41,B28545,,"-22.8151","-43.188358",0
09-24-2016 22:13:41,C47511,368,"-22.977571","-43.415699",45
09-24-2016 22:13:43,B28582,696,"-22.898331","-43.263748",1
09-24-2016 22:13:45,A72143,507,"-22.890066","-43.292385",1.67
09-24-2016 22:13:45,B32533,296,"-22.81431","-43.38271",0
09-24-2016 22:13:47,C50163,805,"-22.96101","-43.395531",0.37
09-24-2016 22:13:47,D86263,867,"-22.895061","-43.532887",0
09-24-2016 22:13:48,D86168,884,"-22.893854","-43.53207",0.37
09-24-2016 22:13:48,D87134,,"-22.91662","-43.607109",0
09-24-2016 22:13:49,B25825,,"-22.9021","-43.299301",0
09-24-2016 22:13:50,C50035,302,"-22.929417","-43.253593",0
09-24-2016 22:13:50,C50127,302,"-22.929934","-43.253151",0.19
09-24-2016 22:13:53,B42504,,"-22.876801","-43.3298",0
09-24-2016 22:13:54,D87876,2339,"-22.917971","-43.607449",0
09-24-2016 22:13:55,B32568,793,"-22.816931","-43.393848",0
09-24-2016 22:13:55,D87402,SP850,"-22.91861","-43.608299",0
09-24-2016 22:13:55,D87858,2336,"-22.91905","-43.607769",0
09-24-2016 22:13:56,A72053,010,"-22.889441","-43.291477",0
09-24-2016 22:13:56,B10012,915,"-22.815445","-43.187462",0
09-24-2016 22:13:57,D17084,839,"-22.91814","-43.609192",0
09-24-2016 22:13:59,C20067,880,"-22.95709","-43.34631",0
09-24-2016 22:14:01,B32570,342,"-22.81706","-43.393959",0
09-24-2016 22:14:01,D86705,2334,"-22.894575","-43.533199",0
09-24-2016 22:14:02,A72107,007,"-22.88938","-43.291431",0
09-24-2016 22:14:02,B42505,,"-22.87627","-43.330448",0
09-24-2016 22:14:02,C20202,880,"-22.957581","-43.34639",0.19
09-24-2016 22:14:02,D87436,,"-22.918461","-43.60828",0
09-24-2016 22:14:03,B19542,665,"-22.809071","-43.3437",0
09-24-2016 22:14:03,B25554,SV249,"-22.902821","-43.298061",1
09-24-2016 22:14:03,D86192,852,"-22.894897","-43.533115",0
09-24-2016 22:14:03,D87830,,"-22.917919","-43.607491",0
09-24-2016 22:14:04,B42578,,"-22.87635","-43.329632",0
09-24-2016 22:14:05,A48038,426,"-22.946241","-43.256691",0
09-24-2016 22:14:08,C44508,,"-22.860609","-43.355591",0
09-24-2016 22:14:08,D12107,2335,"-22.90624","-43.173389",45
09-24-2016 22:14:09,B32744,298,"-22.81673","-43.394161",0
09-24-2016 22:14:09,B55038,,"-22.90587","-43.260521",0
09-24-2016 22:14:10,C50050,805,"-22.960932","-43.395527",0
09-24-2016 22:14:13,A71514,100,"-22.929462","-43.255032",0
09-24-2016 22:14:13,B25573,,"-22.902571","-43.297539",0
09-24-2016 22:14:14,B10192,322,"-22.815611","-43.186787",0
09-24-2016 22:14:17,A71545,217,"-22.930084","-43.253937",0
09-24-2016 22:14:17,A72010,117,"-22.889248","-43.292034",0
09-24-2016 22:14:17,C50063,,"-22.930149","-43.252899",1.48
09-24-2016 22:14:18,A41173,,"-22.875166","-43.241528",0.19
09-24-2016 22:14:18,B32531,342,"-22.81745","-43.393509",0
09-24-2016 22:14:19,B11602,,"-22.866781","-43.355618",0.74
09-24-2016 22:14:21,C41406,106,"-22.875746","-43.241863",0.74
09-24-2016 22:14:21,D86258,851,"-22.895399","-43.533298",0
09-24-2016 22:14:22,B10083,634,"-22.815397","-43.186924",0
09-24-2016 22:14:23,A50096,226,"-22.928766","-43.254295",0
09-24-2016 22:14:23,B10123,328,"-22.814922","-43.187191",0
09-24-2016 22:14:23,D86380,884,"-22.893854","-43.53212",0
09-24-2016 22:14:24,A41166,110,"-22.874044","-43.241516",0.93
09-24-2016 22:14:24,B25569,232,"-22.901939","-43.29887",5
09-24-2016 22:14:24,B63046,920,"-22.862209","-43.25732",0
09-24-2016 22:14:25,B71014,247,"-22.903177","-43.313133",0
09-24-2016 22:14:25,C12032,,"-22.88825","-43.673",0
09-24-2016 22:14:25,C20152,315,"-23.021807","-43.482368",0
09-24-2016 22:14:26,B25501,,"-22.902519","-43.297909",0
09-24-2016 22:14:27,B28611,663,"-22.81567","-43.188461",0
09-24-2016 22:14:28,B11516,908,"-22.847223","-43.379128",0
09-24-2016 22:14:28,B11550,669,"-22.811485","-43.372726",0.19
09-24-2016 22:14:30,B27016,639,"-22.817101","-43.301529",0
09-24-2016 22:14:31,A50084,220,"-22.928988","-43.254436",0.93
09-24-2016 22:14:32,A48167,,"-22.858891","-43.370766",0.37
09-24-2016 22:14:33,B28705,,"-22.814581","-43.188648",0
09-24-2016 22:14:33,D86193,843,"-22.89436","-43.532082",0
09-24-2016 22:14:34,B44691,,"-22.861179","-43.35553",0
09-24-2016 22:14:35,B10163,,"-22.815054","-43.187248",1.85
09-24-2016 22:14:36,B11660,,"-22.908751","-43.171455",0.19
09-24-2016 22:14:36,B55061,311,"-22.9062","-43.26096",0
09-24-2016 22:14:36,D53652,397,"-22.853291","-43.393791",12
09-24-2016 22:14:37,B25816,,"-22.90206","-43.299229",0
09-24-2016 22:14:37,B73066,,"-22.809401","-43.34301",0
09-24-2016 22:14:37,C27079,774,"-22.8055","-43.322189",0
09-24-2016 22:14:38,C20104,859,"-22.917919","-43.36084",0
09-24-2016 22:14:38,D86208,884,"-22.894634","-43.53133",1.85
09-24-2016 22:14:38,D87892,2339,"-22.91782","-43.60741",0
09-24-2016 22:14:39,B32503,,"-22.81576","-43.394749",0
09-24-2016 22:14:40,C82527,651,"-22.858101","-43.371399",0
09-24-2016 22:14:40,D86156,SV843,"-22.894621","-43.531532",0
09-24-2016 22:14:41,B32636,,"-22.8158","-43.394772",0
09-24-2016 22:14:41,D87862,,"-22.917139","-43.607552",0
09-24-2016 22:14:42,D86764,2338,"-22.894545","-43.533234",0
09-24-2016 22:14:43,C41877,2018,"-22.870274","-43.249588",8.15
09-24-2016 22:14:44,A41815,,"-22.869934","-43.249001",0
09-24-2016 22:14:44,B82520,265,"-22.858505","-43.370926",0
09-24-2016 22:14:44,D86775,2381,"-22.893709","-43.532169",0
09-24-2016 22:14:45,A41449,100,"-22.875278","-43.242168",0
09-24-2016 22:14:45,D87764,,"-22.91684","-43.607712",0
09-24-2016 22:14:46,A41046,100,"-22.874266","-43.241558",2.41
09-24-2016 22:14:46,A41187,460,"-22.87499","-43.242279",0
09-24-2016 22:14:46,B42507,,"-22.8766","-43.3298",0
09-24-2016 22:14:47,B82652,711,"-22.868134","-43.268993",0.56
09-24-2016 22:14:48,A41069,105,"-22.874125","-43.242592",0
09-24-2016 22:14:48,A48102,112,"-22.910511","-43.269547",0
09-24-2016 22:14:48,B11609,908,"-22.866951","-43.355267",0
09-24-2016 22:14:49,A41833,2014,"-22.870012","-43.249123",0
09-24-2016 22:14:49,B71097,238,"-22.903078","-43.313602",0.19
09-24-2016 22:14:50,B11537,908,"-22.866911","-43.355068",0
09-24-2016 22:14:50,C82536,651,"-22.859049","-43.371315",0
09-24-2016 22:14:50,D17086,839,"-22.918631","-43.607891",0
09-24-2016 22:14:51,C82542,678,"-22.859116","-43.371201",0
09-24-2016 22:14:52,A41278,463,"-22.873941","-43.241989",0
09-24-2016 22:14:52,B42563,,"-22.877029","-43.330219",0
09-24-2016 22:14:53,B71158,239,"-22.902845","-43.314125",0.19
09-24-2016 22:14:54,A41154,455,"-22.874495","-43.241131",0.19
09-24-2016 22:14:54,A48145,539,"-22.989353","-43.251369",4.26
09-24-2016 22:14:54,B42542,,"-22.876249","-43.32988",0
09-24-2016 22:14:54,B71002,247,"-22.902847","-43.314678",3.89
09-24-2016 22:14:54,B71031,239,"-22.902382","-43.314796",0
09-24-2016 22:14:55,A41328,110,"-22.875624","-43.241737",0.19
09-24-2016 22:14:57,A41411,112,"-22.874949","-43.242264",0
09-24-2016 22:14:57,B71152,239,"-22.903313","-43.313049",0
09-24-2016 22:14:57,C44680,,"-22.86043","-43.355671",0
09-24-2016 22:14:58,A41252,,"-22.873823","-43.241985",0
09-24-2016 22:14:58,B55085,292,"-22.91527","-43.25087",0
09-24-2016 22:14:59,A41459,106,"-22.874592","-43.241154",0.74
09-24-2016 22:14:59,B11552,,"-22.863682","-43.37323",0.19
09-24-2016 22:14:59,B28703,,"-22.815571","-43.187859",0
09-24-2016 22:14:59,B82670,265,"-22.858706","-43.370983",0
09-24-2016 22:14:59,C82581,363,"-22.901182","-43.180309",0
09-24-2016 22:15:00,A41011,105,"-22.874464","-43.24205",0
09-24-2016 22:15:00,B11581,362,"-22.866617","-43.35577",0
09-24-2016 22:15:00,B44635,638,"-22.860279","-43.35664",0
09-24-2016 22:15:01,A41170,415,"-22.875063","-43.240898",0.19
09-24-2016 22:15:01,A41303,105,"-22.875071","-43.241806",0
09-24-2016 22:15:01,A72084,422,"-22.889864","-43.29245",0
09-24-2016 22:15:01,B11670,378,"-22.866638","-43.355621",0.74
09-24-2016 22:15:01,C82594,363,"-22.85969","-43.370686",0
09-24-2016 22:15:02,B42607,,"-22.876909","-43.330181",0
09-24-2016 22:15:02,C20109,900,"-22.957275","-43.345852",0
09-24-2016 22:15:02,C20166,390,"-22.956753","-43.345913",0
09-24-2016 22:15:03,B11620,,"-22.865973","-43.356888",1.3
09-24-2016 22:15:03,B71095,247,"-22.902395","-43.314884",0
09-24-2016 22:15:04,C82571,363,"-22.859774","-43.370728",0
09-24-2016 22:15:04,D86278,866,"-22.895035","-43.532917",0.56
09-24-2016 22:15:05,A71502,100,"-22.92985","-43.254559",0
09-24-2016 22:15:05,B19530,665,"-22.810659","-43.342381",0
09-24-2016 22:15:05,B71027,238,"-22.903233","-43.313274",0
09-24-2016 22:15:06,A41214,538,"-22.875587","-43.241737",0
09-24-2016 22:15:06,B19608,,"-22.811541","-43.342751",0
09-24-2016 22:15:06,C41001,315,"-22.874483","-43.241203",0
09-24-2016 22:15:06,D86745,2381,"-22.89439","-43.532864",0
09-24-2016 22:15:07,B10033,915,"-22.814989","-43.187115",0
09-24-2016 22:15:07,C50034,302,"-22.960804","-43.395702",0
09-24-2016 22:15:07,C50149,302,"-22.960794","-43.395542",0
09-24-2016 22:15:08,A48111,539,"-22.910563","-43.269348",0
09-24-2016 22:15:08,B28737,2344,"-22.814671","-43.1889",0
09-24-2016 22:15:09,B11547,908,"-22.866886","-43.355202",0
09-24-2016 22:15:09,B71132,455,"-22.903202","-43.313366",0
09-24-2016 22:15:10,A71570,539,"-22.929867","-43.254448",6.85
09-24-2016 22:15:10,D86110,838,"-22.895042","-43.533047",0
09-24-2016 22:15:11,B27033,639,"-22.81691","-43.301311",0
09-24-2016 22:15:11,C20029,600,"-22.958244","-43.345757",0
09-24-2016 22:15:11,C82523,363,"-22.859552","-43.370708",0
09-24-2016 22:15:12,A48131,415,"-22.910498","-43.270653",0
09-24-2016 22:15:12,A48170,202,"-22.910717","-43.269539",0
09-24-2016 22:15:12,A71532,,"-22.92935","-43.254902",0
09-24-2016 22:15:13,B11676,773,"-22.811392","-43.372322",0
09-24-2016 22:15:13,B32597,,"-22.816771","-43.394199",0
09-24-2016 22:15:13,B71124,247,"-22.902607","-43.314903",0
09-24-2016 22:15:14,B71160,239,"-22.903175","-43.313187",0
09-24-2016 22:15:15,A41310,460,"-22.875416","-43.241932",0
09-24-2016 22:15:16,B71030,239,"-22.90299","-43.313362",0
09-24-2016 22:15:17,A41239,108,"-22.87534","-43.241955",0
09-24-2016 22:15:17,B44584,638,"-22.86039","-43.355999",0
09-24-2016 22:15:17,C20075,,"-22.958323","-43.345959",21.85
09-24-2016 22:15:17,C27081,774,"-22.816919","-43.301411",0
09-24-2016 22:15:18,A71605,409,"-22.914202","-43.177238",20.56
09-24-2016 22:15:18,B55026,SP292,"-22.906561","-43.260849",0
09-24-2016 22:15:18,C50058,301,"-22.960722","-43.395836",0
09-24-2016 22:15:19,D86355,918,"-22.897026","-43.532677",0
09-24-2016 22:15:20,C41875,2018,"-22.870739","-43.249496",0.93
09-24-2016 22:15:21,D87199,770,"-22.916349","-43.607479",1
09-24-2016 22:15:22,B25546,SV249,"-22.902031","-43.298382",0
09-24-2016 22:15:22,D17098,807,"-22.917959","-43.608509",0
09-24-2016 22:15:23,D87742,,"-22.91737","-43.607319",0
09-24-2016 22:15:24,D17110,,"-22.91688","-43.60717",0
09-24-2016 22:15:25,B25526,249,"-22.89772","-43.312618",0
09-24-2016 22:15:28,D86075,838,"-22.894623","-43.53265",0
09-24-2016 22:15:30,B32574,342,"-22.81074","-43.329571",0
09-24-2016 22:15:30,B32650,687,"-22.81686","-43.394081",0
09-24-2016 22:15:31,B25516,249,"-22.902451","-43.297909",0
09-24-2016 22:15:31,B42536,,"-22.876499","-43.330399",0
09-24-2016 22:15:31,C12028,2335,"-22.888559","-43.672539",3
09-24-2016 22:15:32,D17015,,"-22.917681","-43.607071",0
09-24-2016 22:15:33,D86367,867,"-22.895481","-43.532635",0
09-24-2016 22:15:34,B42613,,"-22.87657","-43.329472",0
09-24-2016 22:15:36,D86018,864,"-22.894859","-43.532764",0
09-24-2016 22:15:36,D87703,2307,"-22.916771","-43.607311",0
